quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk
21,train,300122.SZ,智飞生物,6.00022706630334,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,600887.SH,伊利股份,-6.89950031887118,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,601100.SH,恒立液压,-5.00443299196558,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,603288.SH,海天味业,10.9033513186847,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,000799.SZ,酒鬼酒,61.5982803312891,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,002372.SZ,伟星新材,-15.2751658833259,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,002511.SZ,中顺洁柔,7.90916766213443,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,600276.SH,恒瑞医药,-9.69140865540787,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,002677.SZ,浙江美大,2.19436037736696,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,002709.SZ,天赐材料,123.806393833213,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,000661.SZ,长春高新,-12.1883169365361,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,002507.SZ,涪陵榨菜,-10.4825291181365,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,002242.SZ,九阳股份,7.8327248589446,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,002032.SZ,苏泊尔,-7.74612991836087,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,000568.SZ,泸州老窖,5.10513186029937,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,000858.SZ,五粮液,9.48215663934728,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,600519.SH,贵州茅台,2.06305768108639,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,600361.SH,创新新材,49.9999938526386,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,600961.SH,株冶集团,56.1258278145695,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002098.SZ,浔兴股份,8.13148788927334,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002687.SZ,乔治白,23.3511586452763,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002452.SZ,长高电新,29.6500920810313,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,600802.SH,福建水泥,11.5669837705909,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002164.SZ,宁波东力,-13.09963099631,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,600479.SH,千金药业,0.0,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,600678.SH,四川金顶,5.10948905109487,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,300246.SZ,宝莱特,-11.948051948052,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002105.SZ,信隆健康,9.11143663089633,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002487.SZ,大金重工,219.25630810093,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,600470.SH,六国化工,69.0082644628099,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,000510.SZ,新金路,42.4892703862661,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002290.SZ,禾盛新材,-1.96304849884525,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002205.SZ,国统股份,7.99766343447814,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,600408.SH,安泰集团,8.94736842105262,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,000529.SZ,广弘控股,2.77758091837155,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,600513.SH,联环药业,-7.33333333333334,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
22,valid,002360.SZ,同德化工,5.22193211488251,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,600213.SH,*ST亚星,19.3921852387844,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,600361.SH,创新新材,7.27611940298507,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,000670.SZ,盈方微,0.0,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,600961.SH,株冶集团,1.63934426229508,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,600408.SH,安泰集团,-7.5187969924812,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,002290.SZ,禾盛新材,-6.98529411764707,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,002443.SZ,金洲管道,37.3263888888889,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,000698.SZ,沈阳化工,-7.12025316455696,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,000717.SZ,中南股份,-9.35114503816794,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,002427.SZ,尤夫股份,4.71512770137525,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
23,valid,300256.SZ,星星科技,15.1408450704225,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
